surface_tension,molecular_formula,density_liquid,enthalpy_vaporization,enthalpy_vaporization_boiling,thermal_expansion,C,Br,Cl,F,N,O,H,I,S,Si,Al,Ga,P,B,molecular_weight
22.9,C12H26,0.776,40.971,40.737,0.00087374,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.21,C12H26,0.763,40.395,40.164,0.00087648,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.05,C12H26,0.764,40.299,40.069,0.00087626,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.36,C12H26,0.763,40.472,40.241,0.00087648,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
20.21,C12H26,0.751,40.107,39.878,0.00087905,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.32,C12H26,0.776,41.163,40.928,0.00087374,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
20.52,C12H26,0.7566,40.165,39.935,0.00087784,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
20.82,C12H26,0.763,40.203,39.973,0.00087648,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
20.39,C12H26,0.756,40.107,39.878,0.00087797,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
18.65,C12H26,0.7414,39.432,39.206,0.00088113,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
20.65,C12H26,0.758,40.203,39.973,0.00087754,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
25.79,C12H26,0.798,41.835,41.597,0.00086921,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
24.76,C12H26,0.79,41.547,41.31,0.00087084,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.11,C12H26,0.776,41.067,40.833,0.00087374,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
24.48,C12H26,0.783,41.547,41.31,0.00087228,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.26,C12H26,0.77,40.779,40.546,0.000875,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
24.76,C12H26,0.79,41.547,41.31,0.00087084,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.81,C12H26,0.783,41.259,41.024,0.00087228,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.07,C12H26,0.775,41.067,40.833,0.00087395,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.63,C12H26,0.784,41.163,40.928,0.00087208,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
26.82,C12H26,0.805,42.124,41.88399999999999,0.00086779,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
27.55,C12H26,0.804,42.413,42.172,0.00086799,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
30.47,C12H26,0.826,43.087,42.843,0.00086362,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
24.73,C12H26,0.795,41.451,41.215,0.00086982,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.3,C12H26,0.781,41.067,40.833,0.0008727,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
26.7,C12H26,0.802,42.124,41.88399999999999,0.0008684,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.22,C12H26,0.78,40.587,40.355,0.00087291,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
27.04,C12H26,0.81,42.124,41.88399999999999,0.00086679,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
25.56,C12H26,0.7598,42.384,42.143,0.00087716,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
24.17,C12H26,0.7529,41.932,41.69300000000001,0.00087864,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.7,C12H26,0.7524,41.739,41.502,0.00087874,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.03,C12H26,0.7519,41.451,41.215,0.00087885,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.57,C12H26,0.7511,41.259,41.024,0.00087902,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.98,C12H26,0.7561,41.355,41.119,0.00087795,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.96,C12H26,0.7557,41.355,41.119,0.00087804,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.67,C12H26,0.7571,41.643,41.40600000000001,0.00087774,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.74,C12H26,0.75,41.355,41.119,0.00087926,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.32,C12H26,0.75,41.163,40.928,0.00087926,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.75,C12H26,0.7504,41.355,41.119,0.00087918,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.66,C12H26,0.7513,41.739,41.502,0.00087898,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
24.63,C12H26,0.7641,41.932,41.69300000000001,0.00087624,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.89,C12H26,0.7626,41.643,41.40600000000001,0.00087656,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.3,C12H26,0.7548,41.067,40.833,0.00087823,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.2,C12H26,0.7563,41.451,41.215,0.00087791,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.45,C12H26,0.7572,41.547,41.31,0.00087771,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.68,C12H26,0.7629,41.547,41.31,0.0008765,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.46,C12H26,0.763,41.451,41.215,0.00087648,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.21,C12H26,0.762,41.355,41.119,0.00087669,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.54,C12H26,0.7557,41.163,40.928,0.00087804,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.43,C12H26,0.7566,41.547,41.31,0.00087784,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.2,C12H26,0.7563,41.451,41.215,0.00087791,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.43,C12H26,0.7621,41.451,41.215,0.00087667,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.24,C12H26,0.7627,41.355,41.119,0.00087654,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.69,C12H26,0.7602,40.683,40.451,0.00087707,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.28,C12H26,0.7491,40.683,40.451,0.00087946,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.24,C12H26,0.748,40.683,40.451,0.00087969,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.98,C12H26,0.7617,41.259,41.024,0.00087675,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.49,C12H26,0.7653,40.971,40.737,0.00087599,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.58,C12H26,0.7621,41.067,40.833,0.00087667,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.76,C12H26,0.7614,41.163,40.928,0.00087682,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.72,C12H26,0.7603,41.163,40.928,0.00087705,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.24,C12H26,0.7533,40.587,40.355,0.00087855,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.45,C12H26,0.7536,40.683,40.451,0.00087849,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.73,C12H26,0.766,41.067,40.833,0.00087584,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.87,C12H26,0.7595,40.779,40.546,0.00087722,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.66,C12H26,0.7734,41.355,41.119,0.00087428,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.51,C12H26,0.7657,40.971,40.737,0.0008759,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
25.01,C12H26,0.7675,42.028,41.789,0.00087552,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.66,C12H26,0.768,41.451,41.215,0.00087542,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.98,C12H26,0.7617,41.259,41.024,0.00087675,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
24.14,C12H26,0.7632,41.739,41.502,0.00087643,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
24.01,C12H26,0.7711,41.547,41.31,0.00087477,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.21,C12H26,0.7676,41.259,41.024,0.0008755,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.75,C12H26,0.7611,41.163,40.928,0.00087688,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
20.47,C12H26,0.7478,40.299,40.069,0.00087974,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
20.86,C12H26,0.7482,40.491,40.26,0.00087965,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.68,C12H26,0.7491,40.875,40.641,0.00087946,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
24.59,C12H26,0.7743,41.739,41.502,0.00087409,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.16,C12H26,0.7663,41.259,41.024,0.00087578,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.29,C12H26,0.76,40.971,40.737,0.00087712,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.38,C12H26,0.7609,41.451,41.215,0.00087692,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.17,C12H26,0.7664,41.259,41.024,0.00087576,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.69,C12H26,0.7602,40.683,40.451,0.00087707,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.07,C12H26,0.7596,40.875,40.641,0.0008772,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.65,C12H26,0.7538,40.779,40.546,0.00087844,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.29,C12H26,0.76,40.971,40.737,0.00087712,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.87,C12H26,0.7595,40.779,40.546,0.00087722,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.11,C12H26,0.7605,40.875,40.641,0.00087701,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.93,C12H26,0.7604,41.259,41.024,0.00087703,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.94,C12H26,0.7605,41.259,41.024,0.00087701,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.25,C12H26,0.7534,40.587,40.355,0.00087853,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.5,C12H26,0.7601,41.067,40.833,0.00087709,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.19,C12H26,0.7615,41.355,41.119,0.0008768,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.5,C12H26,0.7546,41.163,40.928,0.00087827,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.03,C12H26,0.7475,40.587,40.355,0.0008798,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.66,C12H26,0.7735,41.355,41.119,0.00087426,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.75,C12H26,0.7611,41.163,40.928,0.00087688,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
24.39,C12H26,0.7806,41.547,41.31,0.00087278,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
24.6,C12H26,0.7802,41.643,41.40600000000001,0.00087286,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.62,C12H26,0.7725,41.355,41.119,0.00087447,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.39,C12H26,0.7666,41.355,41.119,0.00087571,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.98,C12H26,0.767,41.163,40.928,0.00087563,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.4,C12H26,0.7724,41.259,41.024,0.00087449,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.7,C12H26,0.7659,40.587,40.355,0.00087586,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.17,C12H26,0.7664,41.259,41.024,0.00087576,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.65,C12H26,0.7676,41.451,41.215,0.0008755,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.94,C12H26,0.7661,41.163,40.928,0.00087582,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.31,C12H26,0.7135,41.355,41.119,0.00088735,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.21,C12H26,0.773,41.163,40.928,0.00087437,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.69,C12H26,0.7602,40.683,40.451,0.00087707,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.85,C12H26,0.7728,41.451,41.215,0.00087441,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
24.36,C12H26,0.7799,41.547,41.31,0.00087293,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
20.46,C12H26,0.758,40.107,39.878,0.00087754,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.85,C12H26,0.77,40.587,40.355,0.000875,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
24.11,C12H26,0.785,41.355,41.119,0.00087187,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.01,C12H26,0.768,41.163,40.928,0.00087542,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.38,C12H26,0.772,41.259,41.024,0.00087458,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.96,C12H26,0.772,41.067,40.833,0.00087458,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
24.6,C12H26,0.786,41.547,41.31,0.00087166,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.52,C12H26,0.766,40.971,40.737,0.00087584,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.29,C12H26,0.76,40.491,40.26,0.00087712,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.45,C12H26,0.759,40.587,40.355,0.00087733,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
19.86,C12H26,0.743,40.069,39.84,0.00088078,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.21,C12H26,0.773,41.163,40.928,0.00087437,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.92,C12H26,0.78,41.355,41.119,0.00087291,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.17,C12H26,0.772,41.163,40.928,0.00087458,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.63,C12H26,0.764,40.587,40.355,0.00087626,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
19.67,C12H26,0.751,39.82,39.592,0.00087905,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
24.79,C12H26,0.785,41.643,41.406,0.00087187,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.26,C12H26,0.77,40.779,40.546,0.000875,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.26,C12H26,0.77,40.779,40.546,0.000875,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.29,C12H26,0.771,40.779,40.546,0.00087479,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.63,C12H26,0.764,40.587,40.355,0.00087626,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.4,C12H26,0.763,40.491,40.26,0.00087648,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
21.5,C12H26,0.7561,40.663,40.431,0.00087795,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
19.85,C12H26,0.751,39.915,39.687,0.00087905,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.93,C12H26,0.777,40.971,40.737,0.00087353,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
25.03,C12H26,0.791,41.643,41.406,0.00087064,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.9,C12H26,0.776,40.971,40.737,0.00087374,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
25.34,C12H26,0.787,41.835,41.597,0.00087146,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.96,C12H26,0.772,41.067,40.833,0.00087458,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.73,C12H26,0.766,41.067,40.833,0.00087584,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.75,C12H26,0.772,40.971,40.737,0.00087458,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
22.31,C12H26,0.766,40.875,40.641,0.00087584,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.68,C12H26,0.774,41.355,41.119,0.00087416,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
24.83,C12H26,0.786,41.643,41.406,0.00087166,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.42,C12H26,0.773,41.259,41.024,0.00087437,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
25.83,C12H26,0.793,41.932,41.693,0.00087023,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
23.88,C12H26,0.779,41.355,41.119,0.00087311,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
24.14,C12H26,0.78,41.451,41.215,0.00087291,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
26.11,C12H26,0.794,42.028,41.789,0.00087002,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.33534600000002
